Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
1999,05,14,11:58:49,40.196,29.423,11.0,2.8,"11 km NW of Hamzabey, Turkey",926683129
1999,05,13,14:19:01,40.31,28.991,14.0,2.7,"10 km WNW of Demirta?, Turkey",926605141
1999,05,11,04:35:15,40.654,29.102,10.0,2.8,"2 km WNW of Ç?narc?k, Turkey",926397315
1999,05,10,14:31:07,40.59,30.789,5.0,2.7,"17 km SE of Akyaz?, Turkey",926346667
1999,05,09,19:04:43,40.421,29.207,9.0,2.7,"2 km ENE of Umurbey, Turkey",926276683
1999,05,05,16:01:58,40.44,27.907,10.0,2.8,"10 km ENE of Erdek, Turkey",925920118
1999,05,05,09:40:10,40.296,29.242,10.0,2.8,"9 km NNE of Gürsu, Turkey",925897210
1999,05,05,05:39:42,40.501,27.637,10.0,3.1,"11 km SE of Marmara, Turkey",925882782
1999,05,03,04:00:09,40.28,29.292,5.0,2.6,Western Turkey,925704009
1999,05,03,01:59:25,40.687,30.055,7.0,2.8,"6 km SE of Kullar, Turkey",925696765
1999,05,02,12:03:07,40.91,29.27,5.0,2.6,"5 km S of Sultanbeyli, Turkey",925646587
1999,05,01,20:53:56,40.659,29.964,9.0,2.7,"3 km S of Yuvac?k, Turkey",925592036
1999,04,12,17:14:49,40.134,28.889,10.0,2.8,"13 km WNW of Kirazl?, Turkey",923937289
1999,04,12,08:55:16,40.478,29.225,6.0,2.6,"7 km W of Orhangazi, Turkey",923907316
1999,04,09,15:34:49,41.098,28.059,10.0,2.7,"2 km NW of Çanta, Turkey",923672089
1999,04,09,09:45:30,40.417,29.219,10.0,2.8,"3 km E of Umurbey, Turkey",923651130
1999,04,08,10:12:55,40.192,27.341,9.0,3.6,"9 km ESE of Biga, Turkey",923566375
1999,04,08,07:22:59,40.504,27.843,14.0,2.6,"12 km NNE of Erdek, Turkey",923556179
1999,03,30,11:42:37,40.797,27.569,9.0,2.9,"13 km SE of Kumba?, Turkey",922794157
1999,03,29,03:37:50,40.652,29.079,10.0,2.5,"3 km W of Ç?narc?k, Turkey",922678670
1999,03,29,00:47:54,40.387,28.849,10.0,2.6,"3 km WNW of Mudanya, Turkey",922668474
1999,03,28,19:50:02,40.833,28.126,5.0,3.1,"20 km SE of Marmara Ere?lisi, Turkey",922650602
1999,03,28,19:31:25,40.452,28.869,10.0,2.6,"8 km N of Mudanya, Turkey",922649485
1999,03,28,19:29:58,40.473,28.846,10.0,2.6,"11 km NNW of Mudanya, Turkey",922649398
1999,03,28,12:40:42,40.561,29.084,10.0,2.5,"8 km SSE of Kocadere, Turkey",922624842
1999,03,27,17:50:11,40.348,26.225,10.0,3.0,"21 km NNW of Eceabat, Turkey",922557011
1999,03,27,12:45:32,40.858,27.829,10.0,2.8,"16 km SW of Marmara Ere?lisi, Turkey",922538732
1999,03,26,15:51:29,40.688,29.958,9.0,2.4,"0 km W of Yuvac?k, Turkey",922463489
1999,03,25,21:46:54,40.236,28.878,5.0,3.0,"15 km S of Mudanya, Turkey",922398414
1999,03,24,14:59:50,40.708,30.347,14.0,2.7,"6 km ENE of Sapanca, Turkey",922287590
1999,03,24,14:57:22,40.854,29.48,12.0,2.4,"4 km NW of Tav?anl?, Turkey",922287442
1999,03,23,18:05:47,40.785,27.469,6.0,3.0,"10 km S of Kumba?, Turkey",922212347
1999,03,23,10:09:35,40.888,30.405,10.0,2.6,"6 km WSW of Sö?ütlü, Turkey",922183775
1999,03,22,15:14:48,40.068,30.188,10.0,3.1,"16 km ESE of Küplü, Turkey",922115688
1999,03,22,14:05:11,40.982,29.494,10.0,2.5,"13 km NNE of Balç?k, Turkey",922111511
1999,03,18,19:09:10,40.022,29.427,12.0,2.8,"5 km SSW of Cerrah, Turkey",921784150
1999,03,17,01:52:01,40.96,27.922,5.0,2.6,"2 km WSW of Marmara Ere?lisi, Turkey",921635521
1999,03,16,12:02:05,41.109,28.5,10.0,2.7,"1 km NNE of Muratbey, Turkey",921585725
1999,03,16,10:31:54,41.091,28.952,10.0,2.6,"4 km NW of ?i?li, Turkey",921580314
1999,03,15,03:45:47,40.592,28.974,8.0,3.0,"6 km SW of Kocadere, Turkey",921469547
1999,03,13,10:58:04,40.612,27.894,9.0,2.9,"25 km NNE of Erdek, Turkey",921322684
1999,03,13,02:37:27,40.837,27.43,8.0,3.1,"5 km SSW of Kumba?, Turkey",921292647
1999,03,12,09:14:55,40.445,27.79,11.0,2.5,"5 km N of Erdek, Turkey",921230095
1999,03,12,03:02:30,40.7,29.919,10.0,2.5,"2 km WNW of Kar??yaka, Turkey",921207750
1999,03,12,00:57:58,40.705,29.941,5.0,3.0,"1 km N of Kar??yaka, Turkey",921200278
1999,03,12,00:21:35,40.667,29.896,5.0,2.5,"1 km W of Bahçecik, Turkey",921198095
1999,03,09,18:02:34,40.136,28.769,10.0,2.6,"19 km NNW of Kar?ncal?, Turkey",921002554
1999,03,07,12:47:51,41.029,29.4,10.0,2.6,"13 km NE of Sultanbeyli, Turkey",920810871
1999,03,06,02:16:14,40.291,26.25,13.0,2.5,"14 km NW of Eceabat, Turkey",920686574
1999,03,05,00:55:29,40.769,27.499,5.0,2.7,"13 km SSE of Kumba?, Turkey",920595329
1999,03,05,00:52:47,40.776,27.498,5.0,2.7,"12 km SSE of Kumba?, Turkey",920595167
1999,03,05,00:50:19,40.788,27.494,5.0,2.7,"10 km SSE of Kumba?, Turkey",920595019
1999,02,28,23:27:43,40.73,28.999,5.0,2.6,"11 km NNW of Kocadere, Turkey",920244463
1999,02,28,13:43:20,40.255,29.142,10.0,2.6,"4 km ESE of Demirta?, Turkey",920209400
1999,02,28,00:47:33,40.299,26.327,7.0,3.2,"13 km NNW of Eceabat, Turkey",920162853
1999,02,27,14:57:36,40.159,29.419,8.0,2.7,"7 km N of Yenice, Turkey",920127456
1999,02,26,14:19:25,40.451,29.218,10.0,2.7,"5 km NE of Umurbey, Turkey",920038765
1999,02,26,07:47:45,40.335,27.894,13.0,2.8,"7 km WSW of Band?rma, Turkey",920015265
1999,02,25,19:16:13,40.725,29.852,10.0,2.8,"3 km ENE of Gölcük, Turkey",919970173
1999,02,25,01:30:43,40.794,27.515,7.0,3.6,"10 km SSE of Kumba?, Turkey",919906243
1999,02,20,05:14:46,40.789,27.554,13.0,3.0,"13 km SE of Kumba?, Turkey",919487686
1999,02,20,02:43:06,40.122,28.134,5.0,2.9,"16 km ENE of Manyas, Turkey",919478586
1999,02,13,20:40:09,40.698,29.896,10.0,2.6,"3 km NNW of Bahçecik, Turkey",918938409
1999,02,09,08:14:45,40.914,29.288,10.0,2.6,"5 km SSE of Sultanbeyli, Turkey",918548085
1999,02,08,15:08:30,40.766,30.538,10.0,2.6,"11 km NW of Akyaz?, Turkey",918486510
1999,02,08,05:28:25,40.558,30.446,10.0,2.9,"12 km SW of Karapürçek, Turkey",918451705
1999,02,07,11:05:25,40.813,28.361,10.0,2.6,"25 km SSW of Kumburgaz, Turkey",918385525
1999,02,07,00:32:21,40.733,29.189,10.0,2.7,"9 km NNE of Koruköy, Turkey",918347541
1999,02,06,16:33:02,40.886,27.982,14.0,2.8,"9 km SSE of Marmara Ere?lisi, Turkey",918318782
1999,02,03,06:56:55,40.797,27.981,5.0,2.6,"19 km S of Marmara Ere?lisi, Turkey",918025015
1999,02,02,17:00:27,40.095,27.254,9.0,3.6,"14 km S of Biga, Turkey",917974827
1999,02,02,16:38:25,40.846,27.639,10.0,2.9,"15 km ESE of Kumba?, Turkey",917973505
1999,02,02,16:24:15,40.838,27.651,10.0,3.4,"16 km ESE of Kumba?, Turkey",917972655
1999,02,01,12:24:14,40.354,29.156,10.0,2.6,"7 km SSW of Umurbey, Turkey",917871854
1999,01,20,12:06:22,40.742,29.819,10.0,3.0,"1 km SSE of Derince, Turkey",916833982
1999,01,16,20:19:56,40.074,27.778,10.0,2.6,"11 km ESE of Gönen, Turkey",916517996
1999,01,15,09:52:58,40.202,29.403,10.0,2.9,"12 km N of Yenice, Turkey",916393978
1999,01,13,23:09:51,40.697,29.881,10.0,2.5,"3 km E of ?hsaniye, Turkey",916268991
1999,01,12,11:19:30,40.527,27.702,7.0,2.7,"14 km ESE of Marmara, Turkey",916139970
1999,01,08,03:01:40,40.252,29.042,5.0,2.9,"5 km WSW of Demirta?, Turkey",915764500
1999,01,07,02:14:56,40.52,28.216,5.0,2.7,"27 km NE of Band?rma, Turkey",915675296
1999,01,05,16:22:38,40.655,27.306,10.0,2.8,"22 km WNW of Marmara, Turkey",915553358
1999,01,05,09:42:24,40.851,27.886,7.0,2.9,"14 km SSW of Marmara Ere?lisi, Turkey",915529344
1999,01,04,05:26:36,40.744,29.847,5.0,2.8,"3 km ESE of Derince, Turkey",915427596
1999,01,03,06:44:06,40.524,28.079,10.0,2.6,"20 km NNE of Band?rma, Turkey",915345846
1999,01,03,04:17:47,40.532,28.221,9.0,2.6,"28 km NE of Band?rma, Turkey",915337067
1999,01,02,13:34:30,40.867,30.795,5.0,3.1,"8 km NNE of Hendek, Turkey",915284070
1999,01,02,00:24:17,40.712,29.944,12.0,2.7,"2 km N of Kar??yaka, Turkey",915236657
1999,01,01,21:40:54,40.168,28.974,10.0,2.8,"7 km WSW of Bursa, Turkey",915226854
1999,01,01,19:12:03,40.702,29.943,15.0,2.8,"0 km N of Kar??yaka, Turkey",915217923
1999,01,01,17:18:53,40.718,29.976,10.0,2.8,"1 km WSW of Kullar, Turkey",915211133
1999,01,01,16:30:26,40.671,29.778,10.0,2.7,"5 km WSW of ?hsaniye, Turkey",915208226
1999,01,01,16:21:33,40.712,29.965,11.0,3.4,"2 km WSW of Kullar, Turkey",915207693
1999,01,01,15:04:35,40.707,29.955,14.0,2.8,"1 km NE of Kar??yaka, Turkey",915203075
1999,01,01,11:36:09,40.547,28.23,11.0,2.6,"30 km NE of Band?rma, Turkey",915190569
1999,01,01,11:32:59,40.451,28.985,7.0,2.6,"10 km WSW of Küçükkumla, Turkey",915190379
1999,01,01,05:12:32,40.517,28.24,10.0,3.3,"28 km NE of Band?rma, Turkey",915167552
1999,01,01,02:09:07,40.258,27.902,9.0,2.8,"12 km SSW of Band?rma, Turkey",915156547
1998,12,07,13:19:58,40.719,29.906,7.0,2.8,"4 km NW of Kar??yaka, Turkey",913036798
1998,12,07,06:35:14,40.377,27.529,10.0,2.6,"22 km W of Erdek, Turkey",913012514
1998,11,19,18:01:32,40.233,28.904,5.0,2.6,"13 km WNW of Bursa, Turkey",911498492
1998,11,19,14:49:41,40.983,29.588,10.0,2.5,"18 km NE of Balç?k, Turkey",911486981
1998,11,14,12:24:46,40.735,29.826,10.0,2.6,"2 km NNE of Gölcük, Turkey",911046286
1998,11,14,06:27:03,40.552,27.662,14.0,3.0,"9 km ESE of Marmara, Turkey",911024823
1998,11,13,12:07:25,41.185,29.189,5.0,2.9,"16 km ESE of Ar?köy, Turkey",910958845
1998,11,13,01:31:38,40.726,29.878,5.0,2.7,"5 km ENE of Gölcük, Turkey",910920698
1998,11,12,13:19:12,40.435,29.17,5.0,2.5,"0 km ENE of Gemlik, Turkey",910876752
1998,11,12,00:28:50,40.742,29.856,10.0,2.5,"3 km ESE of Derince, Turkey",910830530
1998,11,11,12:36:58,40.697,29.99,10.0,3.1,"2 km ENE of Yuvac?k, Turkey",910787818
1998,11,11,12:24:04,40.718,29.907,10.0,2.5,"3 km NW of Kar??yaka, Turkey",910787044
1998,11,11,11:56:54,40.716,29.827,10.0,2.4,"0 km E of Gölcük, Turkey",910785414
1998,11,11,11:50:05,40.741,29.987,10.0,3.0,"1 km W of Köseköy, Turkey",910785005
1998,11,11,11:36:39,40.676,29.96,10.0,3.4,"1 km SSW of Yuvac?k, Turkey",910784199
1998,11,11,11:33:55,40.665,29.947,10.0,3.5,"2 km E of Bahçecik, Turkey",910784035
1998,11,11,06:02:46,40.719,29.923,10.0,2.6,"3 km NNW of Kar??yaka, Turkey",910764166
1998,11,10,17:13:22,41.106,28.825,10.0,2.6,"2 km NE of Ba?ak?ehir, Turkey",910718002
1998,11,10,13:52:36,40.589,29.252,10.0,2.7,"4 km SSE of Kad?köy, Turkey",910705956
1998,11,09,23:03:09,40.567,30.482,10.0,2.5,"9 km SSW of Karapürçek, Turkey",910652589
1998,11,08,14:18:47,40.468,29.229,5.0,2.6,"7 km NNE of Umurbey, Turkey",910534727
1998,11,07,12:23:47,41.395,28.137,8.0,2.8,"16 km NE of Çerkezköy, Turkey",910441427
1998,11,05,07:46:45,40.701,30.866,10.0,3.0,"14 km SE of Hendek, Turkey",910252005
1998,11,02,09:18:35,40.215,28.326,5.0,2.5,"3 km W of Karacabey, Turkey",909998315
1998,11,01,18:04:07,40.742,29.11,5.0,2.7,"10 km NNW of Koruköy, Turkey",909943447
1998,10,31,09:25:12,40.593,27.671,10.0,3.2,"9 km E of Marmara, Turkey",909825912
1998,10,31,05:36:54,40.836,30.361,5.0,2.9,"7 km NNW of Adapazar?, Turkey",909812214
1998,10,30,23:15:17,40.784,28.908,5.0,3.3,"18 km SW of Adalan, Turkey",909789317
1998,10,30,13:51:47,40.439,28.939,5.0,2.8,"8 km NE of Mudanya, Turkey",909755507
1998,10,29,03:02:13,40.736,29.901,8.0,2.7,"4 km SW of ?zmit, Turkey",909630133
1998,10,28,11:18:07,40.159,28.149,10.0,2.7,"19 km WSW of Karacabey, Turkey",909573487
1998,10,23,13:32:53,40.446,29.181,5.0,2.4,"2 km NE of Gemlik, Turkey",909149573
1998,10,05,00:26:44,40.308,29.127,7.0,3.5,"4 km NNE of Demirta?, Turkey",907547204
1998,10,02,15:21:56,40.238,28.877,10.0,3.1,"15 km S of Mudanya, Turkey",907341716
1998,10,02,03:20:34,40.404,29.799,10.0,2.8,"7 km ESE of ?znik, Turkey",907298434
1998,10,01,21:08:53,40.216,28.897,5.0,3.1,"14 km W of Bursa, Turkey",907276133
1998,10,01,14:03:41,40.69,30.026,7.0,2.7,"4 km SE of Kullar, Turkey",907250621
1998,09,25,16:20:09,40.273,29.082,10.0,3.9,"1 km W of Demirta?, Turkey",906740409
1998,09,21,07:08:39,40.396,27.78,10.0,2.6,"1 km WSW of Erdek, Turkey",906361719
1998,09,21,03:51:20,40.675,28.964,8.0,2.6,"7 km NW of Kocadere, Turkey",906349880
1998,09,20,10:29:21,40.433,29.266,12.0,2.5,"7 km SSW of Orhangazi, Turkey",906287361
1998,09,19,03:12:07,40.056,29.336,5.0,2.8,"8 km WSW of Yenice, Turkey",906174727
1998,09,17,14:58:12,40.882,30.419,5.0,2.5,"5 km WSW of Sö?ütlü, Turkey",906044292
1998,09,17,14:23:58,40.396,29.367,10.0,2.7,"4 km W of Sölöz, Turkey",906042238
1998,09,14,01:44:48,40.616,29.03,10.0,2.6,"1 km S of Kocadere, Turkey",905737488
1998,09,13,00:27:06,41.205,27.532,10.0,2.8,"18 km W of Marmarac?k, Turkey",905646426
1998,09,05,12:07:11,40.765,30.028,10.0,3.2,"3 km NE of Köseköy, Turkey",904997231
1998,09,04,14:05:47,40.43,29.224,7.0,2.5,"3 km ENE of Umurbey, Turkey",904917947
1998,09,04,06:27:47,40.829,30.318,7.0,2.8,"8 km NW of Adapazar?, Turkey",904890467
1998,09,02,09:57:44,41.209,29.207,11.0,2.7,"17 km E of Ar?köy, Turkey",904730264
1998,09,01,11:56:50,40.25,29.214,8.0,2.7,"3 km NNE of Gürsu, Turkey",904651010
1998,08,31,21:15:38,40.77,29.049,5.0,3.2,"12 km SSW of Adalan, Turkey",904598138
1998,08,31,10:34:33,40.825,29.518,10.0,2.7,"0 km NE of Tav?anl?, Turkey",904559673
1998,08,27,14:31:07,40.47,29.215,10.0,2.6,"6 km NE of Gemlik, Turkey",904228267
1998,08,24,22:44:33,40.603,28.978,12.0,2.7,"5 km SW of Kocadere, Turkey",903998673
1998,08,18,15:03:16,40.236,28.856,6.0,2.6,"15 km S of Mudanya, Turkey",903452596
1998,08,16,08:00:44,40.358,27.913,10.0,2.8,"5 km W of Band?rma, Turkey",903254444
1998,08,14,12:53:43,40.597,28.962,9.0,3.2,"6 km WSW of Kocadere, Turkey",903099223
1998,08,14,09:27:20,40.496,29.153,5.0,2.5,"5 km ENE of Küçükkumla, Turkey",903086840
1998,08,11,02:25:31,40.857,28.486,5.0,2.7,"18 km S of Kumburgaz, Turkey",902802331
1998,08,11,01:15:19,40.844,28.462,5.0,2.6,"19 km S of Kumburgaz, Turkey",902798119
1998,08,10,23:32:49,40.773,27.518,5.0,2.7,"13 km SSE of Kumba?, Turkey",902791969
1998,08,10,22:48:52,40.478,28.102,7.0,2.8,"17 km NE of Band?rma, Turkey",902789332
1998,08,10,16:58:46,41.06,28.887,15.0,2.8,"2 km NNE of Esenler, Turkey",902768326
1998,07,30,09:44:12,40.104,27.043,5.0,2.8,"7 km N of Çan, Turkey",901791852
1998,07,29,20:57:39,40.601,27.794,11.0,2.9,"20 km E of Marmara, Turkey",901745859
1998,07,26,12:29:34,40.986,29.316,5.0,2.5,"4 km NE of Sultanbeyli, Turkey",901456174
1998,07,23,13:36:19,40.254,29.432,7.0,2.8,"15 km SSW of Narl?ca, Turkey",901200979
1998,07,23,01:05:53,40.79,27.432,13.0,2.9,"10 km SSW of Kumba?, Turkey",901155953
1998,07,22,08:22:19,40.493,29.348,10.0,2.6,"3 km E of Orhangazi, Turkey",901095739
1998,07,19,16:27:04,40.691,27.403,5.0,3.6,"17 km NW of Marmara, Turkey",900865624
1998,07,18,16:32:16,41.185,28.278,10.0,2.8,"11 km NNW of Kavakl?, Turkey",900779536
1998,07,15,00:34:00,40.629,29.149,10.0,2.9,"2 km SE of Ç?narc?k, Turkey",900462840
1998,07,14,23:30:48,40.654,29.108,5.0,2.8,"1 km NW of Ç?narc?k, Turkey",900459048
1998,07,14,23:02:13,40.642,29.163,5.0,2.7,"1 km S of Koruköy, Turkey",900457333
1998,07,14,22:56:30,40.623,29.119,6.0,3.2,"2 km S of Ç?narc?k, Turkey",900456990
1998,07,14,21:56:55,40.641,29.13,10.0,2.9,"0 km SE of Ç?narc?k, Turkey",900453415
1998,07,11,12:13:54,40.675,27.934,10.0,2.8,"32 km S of Marmara Ere?lisi, Turkey",900159234
1998,07,10,15:12:14,40.518,29.306,10.0,2.5,"3 km N of Orhangazi, Turkey",900083534
1998,07,09,08:35:12,40.032,29.122,10.0,2.6,"10 km SE of Kirazl?, Turkey",899973312
1998,07,09,00:51:25,40.806,28.021,5.0,2.6,"18 km SSE of Marmara Ere?lisi, Turkey",899945485
1998,07,08,21:40:27,40.856,28.055,6.0,3.0,"15 km SE of Marmara Ere?lisi, Turkey",899934027
1998,07,08,21:39:19,40.776,28.101,6.0,2.8,"24 km SSE of Marmara Ere?lisi, Turkey",899933959
1998,07,08,10:47:18,40.308,28.766,6.0,2.6,"12 km SW of Mudanya, Turkey",899894838
1998,07,08,00:39:55,40.635,29.096,7.0,2.7,"2 km WSW of Ç?narc?k, Turkey",899858395
1998,07,07,19:54:48,40.445,28.437,10.0,2.9,"26 km NNE of Karacabey, Turkey",899841288
1998,07,07,12:52:42,40.816,28.094,11.0,2.9,"20 km SE of Marmara Ere?lisi, Turkey",899815962
1998,07,06,18:10:11,40.69,27.427,10.0,2.7,"15 km NW of Marmara, Turkey",899748611
1998,07,06,14:19:29,40.619,28.014,6.0,2.7,"29 km N of Band?rma, Turkey",899734769
1998,07,05,11:12:47,40.539,27.588,10.0,3.3,"5 km SSE of Marmara, Turkey",899637167
1998,07,03,14:38:29,40.597,29.32,10.0,2.5,Western Turkey,899476709
1998,07,03,06:53:40,41.315,28.241,10.0,2.8,"15 km SW of Karacaköy, Turkey",899448820
1998,07,02,23:04:06,40.45,28.424,5.0,3.1,"26 km NNE of Karacabey, Turkey",899420646
1998,07,02,15:44:51,40.193,28.447,13.0,2.5,"7 km ESE of Karacabey, Turkey",899394291
1998,07,01,12:17:22,40.251,29.217,6.0,2.5,"4 km NNE of Gürsu, Turkey",899295442
1998,07,01,11:29:09,40.832,29.491,11.0,2.7,"2 km NW of Tav?anl?, Turkey",899292549
1998,07,01,03:30:12,40.621,27.609,9.0,2.8,"5 km NE of Marmara, Turkey",899263812
1998,06,26,06:51:02,40.536,27.993,10.0,2.7,"20 km N of Band?rma, Turkey",898843862
1998,06,24,02:01:44,40.443,28.866,14.0,2.5,"7 km N of Mudanya, Turkey",898653704
1998,06,23,10:59:39,40.236,29.201,8.0,2.5,"1 km NNE of Gürsu, Turkey",898599579
1998,06,23,09:42:27,40.411,28.366,9.0,3.1,"21 km N of Karacabey, Turkey",898594947
1998,06,22,10:58:02,40.262,28.948,6.0,2.5,"12 km NW of Bursa, Turkey",898513082
1998,06,20,10:40:41,40.494,27.457,10.0,2.6,"13 km SW of Marmara, Turkey",898339241
1998,06,19,13:44:15,40.82,28.133,5.0,2.8,"22 km SE of Marmara Ere?lisi, Turkey",898263855
1998,06,19,03:50:40,40.241,27.419,10.0,2.8,"15 km E of Biga, Turkey",898228240
1998,06,18,16:44:36,40.85,28.711,10.0,2.8,"15 km S of Yakuplu, Turkey",898188276
1998,06,18,10:38:35,40.409,28.956,10.0,2.7,"7 km ENE of Mudanya, Turkey",898166315
1998,06,16,11:15:33,40.892,29.497,11.0,2.8,"6 km ENE of Balç?k, Turkey",897995733
1998,06,16,07:24:21,40.703,29.7,7.0,2.8,"0 km SE of Ula?l?, Turkey",897981861
