fid,rid,level,soft,deficient,midr_sim,midr_pred,ds_true,ds_pred
54,TK-1999-0415_1406_HNN,2,True,True,0.0016742871987883,0.0023290249905459277,0,0
54,TK-1999-0415_1406_HNN,3,True,True,0.0022681658287619,0.004580971341507177,0,1
54,TK-1999-0415_1406_HNN,4,True,True,0.0047618870983342,0.008454181578523456,0,1
54,TK-1999-0415_1406_HNN,5,True,True,0.0095151879566928,0.015162123367423317,1,2
54,TK-1999-0415_8101_HNE,0,True,True,0.0003227436142113,0.00032151161340658976,0,0
54,TK-1999-0415_8101_HNE,1,True,True,0.0009881283284854,0.0011277243035149895,0,0
54,TK-1999-0415_8101_HNE,2,True,True,0.0018878384312098,0.003217374402016133,0,0
54,TK-1999-0415_8101_HNE,3,True,True,0.0081361602014042,0.008890807982866105,1,1
54,TK-1999-0415_8101_HNE,4,True,True,0.0184506478798625,0.018168739120065197,2,2
54,TK-1999-0415_8101_HNE,5,True,True,0.0439228843982686,0.049994875952900905,3,4
54,INT-20250810_0000200_AKS_HNN,0,True,True,0.0003126456076475,0.00031564118732332246,0,0
54,INT-20250810_0000200_AKS_HNN,1,True,True,0.0008648737610006,0.0010132776960430053,0,0
54,INT-20250810_0000200_AKS_HNN,2,True,True,0.0030367395345071,0.0029606846680189252,0,0
54,INT-20250810_0000200_AKS_HNN,3,True,True,0.0043717394227379,0.005451323209370637,0,0
54,INT-20250810_0000200_AKS_HNN,4,True,True,0.007510486927138,0.010243153333036761,1,1
54,INT-20250810_0000200_AKS_HNN,5,True,True,0.0116465138550887,0.022525360095649528,1,2
54,INT-20250810_0000200_BALB_HNE,0,True,True,0.0003295454036122,0.0003367297770169486,0,0
54,INT-20250810_0000200_BALB_HNE,1,True,True,0.0011557073530997,0.0012308400417276493,0,0
54,INT-20250810_0000200_BALB_HNE,2,True,True,0.0030910032047935,0.004238293876892942,0,1
54,INT-20250810_0000200_BALB_HNE,3,True,True,0.0055275776541277,0.009206734219143508,1,1
54,INT-20250810_0000200_BALB_HNE,4,True,True,0.0104708052778637,0.01547920049941378,1,2
54,INT-20250810_0000200_BALB_HNE,5,True,True,0.019326593051237,0.02736865626922521,2,2
54,INT-20250810_0000200_GORD_HNN,0,True,True,0.0003252535843684,0.0003258306278087831,0,0
54,INT-20250810_0000200_GORD_HNN,1,True,True,0.0010627622306271,0.0010127877422134249,0,0
54,INT-20250810_0000200_SOMA_HNN,0,True,True,0.0003154906625315,0.00033187288832061513,0,0
54,INT-20250810_0000200_SOMA_HNN,1,True,True,0.0009349602026083,0.0011031043717491822,0,0
54,INT-20250810_0000200_SOMA_HNN,2,True,True,0.0026470873290474,0.002774525159055301,0,0
54,INT-20250810_0000200_SOMA_HNN,3,True,True,0.0039678659784101,0.0061995894192281,0,1
54,INT-20250810_0000200_GORD_HNN,2,True,True,0.0038256634278758,0.0022806302283319333,0,0
54,INT-20250810_0000200_GORD_HNN,3,True,True,0.0071842124879982,0.004189963736270152,1,0
54,INT-20250810_0000200_GORD_HNN,4,True,True,0.0120237934917576,0.007604194370256801,2,1
54,INT-20250810_0000200_GORD_HNN,5,True,True,0.0184417369455998,0.013937773765276862,2,2
54,INT-20250810_0000200_SOMA_HNN,4,True,True,0.007502033857618,0.010880825948952696,1,1
54,INT-20250810_0000200_SOMA_HNN,5,True,True,0.0106621661346196,0.018056012121178782,1,2
54,TK-1999-0294_1612_HNE,0,True,True,0.0003232587986939,0.00032517035756091914,0,0
54,TK-1999-0294_1612_HNE,1,True,True,0.001054307644607,0.0011036877006320735,0,0
54,TK-1999-0294_1612_HNE,2,True,True,0.0036719987191168,0.0035141726728074103,0,0
54,TK-1999-0294_1612_HNE,3,True,True,0.0112010826217881,0.008718070750752017,1,1
54,TK-1999-0294_1612_HNE,4,True,True,0.0161734623236825,0.016008085124373093,2,2
54,TK-1999-0294_1612_HNE,5,True,True,0.0310835588166003,0.035677556729086485,3,3
54,TK-2003-0179_1701_HNN,0,True,True,0.0003280874599462,0.0003299963600757291,0,0
54,TK-2003-0179_1701_HNN,1,True,True,0.0010978417571177,0.0010909290267613811,0,0
54,TK-2003-0179_1701_HNN,2,True,True,0.0045086252048222,0.002714337489507281,0,0
54,TK-2003-0179_1701_HNN,3,True,True,0.0128701372798965,0.005300267174016394,2,0
54,TK-2003-0179_1701_HNN,4,True,True,0.0258928460073229,0.008557380839761682,2,1
54,TK-2003-0179_1701_HNN,5,True,True,0.0502481865905351,0.01783128149769879,3,2
54,TK-1999-0294_4101_HNE,0,True,True,0.0003228680592316,0.0003231601286063593,0,0
54,TK-1999-0294_4101_HNE,1,True,True,0.0009713581659259,0.0010689651969934526,0,0
54,TK-1999-0294_4101_HNE,2,True,True,0.0038820620829463,0.002949460175330204,0,0
54,TK-1999-0294_4101_HNE,3,True,True,0.0049157957090462,0.007428214198677254,0,2
54,TK-1999-0294_4101_HNE,4,True,True,0.0071736942273827,0.017820003243136793,1,3
54,TK-1999-0294_4101_HNE,5,True,True,0.0163448167331165,0.05628416637016115,2,4
54,TK-1999-0294_4107_HNE,4,True,True,0.0434401676517549,0.024117694079139582,3,3
54,TK-1999-0294_4107_HNE,5,True,True,0.1,0.044580115818470566,4,4
54,TK-1999-0294_5401_HNE,0,True,True,0.0003120858101115,0.00043415138566491897,0,0
54,TK-1999-0294_5401_HNE,1,True,True,0.0010049002161083,0.002795672114957516,0,0
54,TK-1999-0294_4107_HNE,0,True,True,0.0003288104696731,0.00030907620751651404,0,0
54,TK-1999-0294_4107_HNE,1,True,True,0.0011646333907396,0.0010757783107859095,0,0
54,TK-1999-0294_4107_HNE,2,True,True,0.0041013360002406,0.005065593954870766,0,0
54,TK-1999-0294_4107_HNE,3,True,True,0.0137401646191572,0.011468406506792357,2,2
54,EMSC-20200122_0000127_GOMA_HNE,0,True,True,0.000320049987581,0.0003202543750370247,0,0
54,EMSC-20200122_0000127_GOMA_HNE,1,True,True,0.0009851111596503,0.0009452145232750339,0,0
54,EMSC-20200122_0000127_GOMA_HNE,2,True,True,0.0034175358544343,0.002589064795818351,0,0
54,EMSC-20200122_0000127_GOMA_HNE,3,True,True,0.0071943059846713,0.006148490833341657,1,1
54,TK-1999-0294_5401_HNE,2,True,True,0.0043354717100426,0.007813959239133063,0,0
54,TK-1999-0294_5401_HNE,3,True,True,0.0068584031905215,0.01694300486720777,1,1
54,TK-1999-0294_5401_HNE,4,True,True,0.0123611548297334,0.03969661289873172,2,2
54,TK-1999-0294_5401_HNE,5,True,True,0.0211061077937629,0.06074373690589755,2,4
54,EMSC-20200122_0000127_GOMA_HNE,4,True,True,0.0129365989440364,0.01083850666587965,2,2
54,EMSC-20200122_0000127_GOMA_HNE,5,True,True,0.0214313522407351,0.0178128778918908,2,2
54,EMSC-20200122_0000127_SOMA_HNN,0,True,True,0.0003298978132826,0.00029973058541965536,0,0
54,EMSC-20200122_0000127_SOMA_HNN,1,True,True,0.0009381545064179,0.0009453240181466633,0,0
54,EMSC-20200122_0000127_SOMA_HNN,2,True,True,0.0025229567543336,0.0022248721483951557,0,0
54,EMSC-20200122_0000127_SOMA_HNN,3,True,True,0.0034737766137054,0.0042506458613571175,0,0
54,EMSC-20200122_0000127_SOMA_HNN,4,True,True,0.0056215861226049,0.007405355919016569,1,1
54,EMSC-20200122_0000127_SOMA_HNN,5,True,True,0.0168941662700225,0.01581797627851317,2,2
55,TK-1999-0077_YPT_HNN,4,True,True,0.1,0.06075094029360745,4,4
55,TK-1999-0077_YPT_HNN,5,True,True,0.1,0.0738593871446727,4,4
55,TK-1999-0077_1612_HNE,0,True,True,0.0005088196567745,0.0004943562851274624,0,0
55,TK-1999-0077_1612_HNE,1,True,True,0.0019287655712404,0.0018824410465666565,0,0
55,TK-1999-0077_YPT_HNN,0,True,True,0.0005163050679279,0.0005016739746757145,0,0
55,TK-1999-0077_YPT_HNN,1,True,True,0.0034843151093046,0.0017131067929164676,0,0
55,TK-1999-0077_YPT_HNN,2,True,True,0.0125933893341207,0.004683284971288268,2,0
55,TK-1999-0077_YPT_HNN,3,True,True,0.0449316468182243,0.02157195394423208,3,3
55,TK-1999-0077_1612_HNE,2,True,True,0.0116071115380254,0.0044921315808535,1,0
55,TK-1999-0077_1612_HNE,3,True,True,0.0246087194116032,0.008586825659877275,2,1
55,TK-1999-0077_1612_HNE,4,True,True,0.0546171069204786,0.01683774421876847,3,2
55,TK-1999-0077_1612_HNE,5,True,True,0.1,0.050634614497012696,4,3
55,TK-1999-0077_4101_HNE,0,True,True,0.000526732226799,0.0005524944612001544,0,0
55,TK-1999-0077_4101_HNE,1,True,True,0.0026299633878469,0.002302065982416159,0,0
55,TK-1999-0077_4101_HNE,2,True,True,0.0076607502042422,0.006864111501063293,1,1
55,TK-1999-0077_4101_HNE,3,True,True,0.0307278080772387,0.024266746523247885,3,3
55,TK-1999-0077_4101_HNE,4,True,True,0.1,0.07146839937442064,4,4
55,TK-1999-0077_4101_HNE,5,True,True,0.1,0.09877117438732846,4,4
55,TK-1999-0077_4106_HNN,0,True,True,0.0005159365283263,0.0005348795417425722,0,0
55,TK-1999-0077_4106_HNN,1,True,True,0.0014867230232625,0.002538005837508679,0,0
55,TK-1999-0077_5401_HNE,0,True,True,0.0005547894366287,0.0005515156447808987,0,0
55,TK-1999-0077_5401_HNE,1,True,True,0.0013862856578826,0.003218349531457978,0,0
55,TK-1999-0077_5401_HNE,2,True,True,0.0061699600251821,0.0101558465943218,1,1
55,TK-1999-0077_5401_HNE,3,True,True,0.0200812211057867,0.03584283486595569,2,3
55,TK-1999-0077_4106_HNN,2,True,True,0.004302776532611,0.009124591336048727,0,2
55,TK-1999-0077_4106_HNN,3,True,True,0.0125958374142964,0.023619502731743347,2,2
55,TK-1999-0077_4106_HNN,4,True,True,0.0324049048730816,0.07626221882795185,3,4
55,TK-1999-0077_4106_HNN,5,True,True,0.0555620422594232,0.11105995647440399,3,4
55,TK-1999-0077_5401_HNE,4,True,True,0.0567471297805294,0.06283059357363738,3,4
55,TK-1999-0077_5401_HNE,5,True,True,0.1,0.07121034922550284,4,4
55,TK-1999-0415_487_HNN,0,True,True,0.0005168638433656,0.0004461800472952799,0,0
55,TK-1999-0415_487_HNN,1,True,True,0.0017813956355957,0.001493638011839654,0,0
55,TK-1999-0415_487_HNN,2,True,True,0.0030741092952753,0.0031132201941189938,0,0
55,TK-1999-0415_487_HNN,3,True,True,0.006454469689163,0.004892317533965947,1,0
55,TK-1999-0415_487_HNN,4,True,True,0.0093828197986638,0.00772357867728714,1,1
55,TK-1999-0415_487_HNN,5,True,True,0.0212213299014348,0.013440807455995081,2,2
55,TK-1999-0415_496_HNN,0,True,True,0.0005877182379685,0.00048647187120212334,0,0
55,TK-1999-0415_496_HNN,1,True,True,0.0022188979472885,0.0018887617012385116,0,0
55,TK-1999-0415_496_HNN,2,True,True,0.0089333877321826,0.00578276131771051,1,1
55,TK-1999-0415_496_HNN,3,True,True,0.0101720119352572,0.01184303689663067,1,2
55,TK-1999-0415_496_HNN,4,True,True,0.0180209223321588,0.021954143306390405,2,3
55,TK-1999-0415_496_HNN,5,True,True,0.0406862195347621,0.030748004065327617,3,3
55,TK-1999-0415_498_HNN,0,True,True,0.0005052996947986,0.0005091642696991045,0,0
55,TK-1999-0415_498_HNN,1,True,True,0.0016393896130217,0.0018785026721070996,0,0
55,TK-1999-0415_498_HNN,2,True,True,0.0040031248426302,0.0045062102881160415,0,0
55,TK-1999-0415_498_HNN,3,True,True,0.0071979767929989,0.008887899461705484,1,1
55,TK-1999-0415_498_HNN,4,True,True,0.0163379409439245,0.01753175672469832,2,2
55,TK-1999-0415_498_HNN,5,True,True,0.0264521805501151,0.03751535790275478,2,2
55,TK-1999-0415_C0362_HNN,0,True,True,0.0005052849895037,0.0005034095649287149,0,0
55,TK-1999-0415_C0362_HNN,1,True,True,0.0030187469778995,0.0015581005535877097,0,0
55,TK-1999-0415_C0362_HNN,2,True,True,0.0086374777901101,0.003830548919455736,1,0
55,TK-1999-0415_C0362_HNN,3,True,True,0.0248451234477582,0.0067478839415263695,2,1
55,TK-1999-0415_C0362_HNN,4,True,True,0.0630324200341699,0.012492796347465437,4,1
55,TK-1999-0415_C0362_HNN,5,True,True,0.1,0.023831270583361253,4,2
55,TK-1999-0415_C0375_HNN,0,True,True,0.0004768534913431,0.0004919783930912386,0,0
55,TK-1999-0415_C0375_HNN,1,True,True,0.0012150128681787,0.001716926490244052,0,0
55,TK-1999-0415_C0375_HNN,2,True,True,0.0023227439610645,0.004428760510689327,0,0
55,TK-1999-0415_C0375_HNN,3,True,True,0.0097296623181436,0.008838755197891877,1,1
55,TK-1999-0415_C0375_HNN,4,True,True,0.0126454833657821,0.01633293797940331,2,2
55,TK-1999-0415_C0375_HNN,5,True,True,0.0156302541236611,0.03141288782299256,2,2
55,TK-1999-0415_C1058_HNE,0,True,True,0.0004975548339826,0.0005252049466325447,0,0
55,TK-1999-0415_C1058_HNE,1,True,True,0.0019442244855549,0.0022693250720581606,0,0
55,TK-1999-0415_C1058_HNE,2,True,True,0.0055559086095464,0.006894770449928808,1,1
55,TK-1999-0415_C1058_HNE,3,True,True,0.0245241456906217,0.018317135426001555,2,2
55,TK-1999-0415_C1058_HNE,4,True,True,0.0863385976395695,0.05068054262657465,4,4
55,TK-1999-0415_C1058_HNE,5,True,True,0.1,0.07013778299033731,4,4
55,TK-1999-0415_C1059_HNN,0,True,True,0.0005109734403958,0.00046981897336937045,0,0
55,TK-1999-0415_C1059_HNN,1,True,True,0.001602250545544,0.001749538476758542,0,0
55,TK-1999-0415_C1059_HNN,2,True,True,0.0034098895090024,0.004832222031707019,0,0
55,TK-1999-0415_C1059_HNN,3,True,True,0.0072335466867126,0.009411690163856708,1,1
55,TK-1999-0415_C1059_HNN,4,True,True,0.0122487315472944,0.01779750232649399,2,2
55,TK-1999-0415_C1059_HNN,5,True,True,0.0325383117570856,0.03746564329677024,3,3
55,TK-1999-0415_C1060_HNE,0,True,True,0.0005745702330545,0.0005389855945580892,0,0
55,TK-1999-0415_C1060_HNE,1,True,True,0.0028610046346872,0.00218470189412705,0,0
55,TK-1999-0415_C1060_HNE,2,True,True,0.0066654439114802,0.004854319731673567,1,0
55,TK-1999-0415_C1060_HNE,3,True,True,0.0197644958366087,0.01007972042059593,2,1
55,TK-1999-0415_C1060_HNE,4,True,True,0.0402294251959303,0.01852919187971645,3,2
55,TK-1999-0415_C1060_HNE,5,True,True,0.1,0.04173865721248001,4,3
55,TK-1999-0415_C1061_HNE,0,True,True,0.0005020273518015,0.000522794032611965,0,0
55,TK-1999-0415_C1061_HNE,1,True,True,0.0012396524463578,0.0018240415506718874,0,0
55,TK-1999-0415_C1061_HNE,2,True,True,0.0033067504413541,0.004277631931507385,0,1
55,TK-1999-0415_C1061_HNE,3,True,True,0.0084448028693491,0.007892592089967,1,1
55,TK-1999-0415_C1061_HNE,4,True,True,0.0152108046665701,0.011539125312084675,2,2
55,TK-1999-0415_C1061_HNE,5,True,True,0.0401250100952796,0.02486563099476461,3,3
55,TK-1999-0415_C1062_HNE,0,True,True,0.000502584748042,0.0005004801245218184,0,0
55,TK-1999-0415_C1062_HNE,1,True,True,0.0020928376355701,0.0018443360430230912,0,0
55,TK-1999-0415_C1062_HNE,2,True,True,0.0060207312936589,0.004855073962596493,1,1
55,TK-1999-0415_C1062_HNE,3,True,True,0.0109904151135092,0.009504600860400784,1,1
55,TK-1999-0415_C1062_HNE,4,True,True,0.020237439924554,0.018690056645698526,2,2
55,TK-1999-0415_C1062_HNE,5,True,True,0.0317749048260713,0.04858813532932927,3,3
55,TK-1999-0415_D0531_HNN,0,True,True,0.0005329118016133,0.00046507975735487014,0,0
55,TK-1999-0415_D0531_HNN,1,True,True,0.0018677282029105,0.0014040906067789357,0,0
55,TK-1999-0415_D0531_HNN,2,True,True,0.0037845340564439,0.002943271648595998,0,0
55,TK-1999-0415_D0531_HNN,3,True,True,0.0060249427261969,0.00543200695849674,1,0
55,TK-1999-0415_D0531_HNN,4,True,True,0.0105012482712887,0.009273158807814957,1,1
55,TK-1999-0415_D0531_HNN,5,True,True,0.0197783862582703,0.018056834866854755,2,2
55,TK-1999-0415_1401_HNE,0,True,True,0.0005001948261632,0.0005204910421135283,0,0
55,TK-1999-0415_1401_HNE,1,True,True,0.002313054824573,0.002192722278910088,0,0
55,TK-1999-0415_1401_HNE,2,True,True,0.0060404484400951,0.006760754335563101,1,0
55,TK-1999-0415_1401_HNE,3,True,True,0.0207975761106911,0.013056598932206455,2,2
55,TK-1999-0415_1401_HNE,4,True,True,0.0204081176794281,0.02533757009473153,2,2
55,TK-1999-0415_1401_HNE,5,True,True,0.0305287150660044,0.04214367218639279,3,3
55,TK-1999-0415_1406_HNN,0,True,True,0.0005215116414814,0.0005744608229363511,0,0
55,TK-1999-0415_1406_HNN,1,True,True,0.0025314331445084,0.0022338345239774934,0,0
55,TK-1999-0415_1406_HNN,2,True,True,0.004540766605514,0.0062337551036102026,0,1
55,TK-1999-0415_1406_HNN,3,True,True,0.0091544218915688,0.012663360101824145,1,1
55,TK-1999-0415_1406_HNN,4,True,True,0.0199400853298624,0.0229094884734073,2,2
55,TK-1999-0415_1406_HNN,5,True,True,0.0691397217519895,0.05447827404812061,4,3
55,TK-1999-0415_8101_HNE,0,True,True,0.0005023509445621,0.0005343873379732559,0,0
55,TK-1999-0415_8101_HNE,1,True,True,0.0030128302273635,0.0024372372231956808,0,0
55,TK-1999-0415_8101_HNE,2,True,True,0.0093638332287126,0.009083468505037842,1,1
55,TK-1999-0415_8101_HNE,3,True,True,0.0179860214284215,0.02107859074491891,2,2
55,TK-1999-0415_8101_HNE,4,True,True,0.0356966759748372,0.05485055694728125,3,3
55,TK-1999-0415_8101_HNE,5,True,True,0.1,0.0889012712792608,4,4
55,INT-20250810_0000200_AKS_HNN,0,True,True,0.0004836306483634,0.0005190084594351675,0,0
55,INT-20250810_0000200_AKS_HNN,1,True,True,0.0014693790621226,0.0017658118521805227,0,0
55,INT-20250810_0000200_AKS_HNN,2,True,True,0.0028742425481659,0.004997684709022966,0,0
55,INT-20250810_0000200_AKS_HNN,3,True,True,0.0042198671118152,0.00939474792515541,0,1
55,INT-20250810_0000200_AKS_HNN,4,True,True,0.0087944195690375,0.018011100590579057,1,2
55,INT-20250810_0000200_AKS_HNN,5,True,True,0.0161402023901998,0.03818067610040763,2,3
55,INT-20250810_0000200_BALB_HNE,0,True,True,0.0004766028309315,0.0005074130174905051,0,0
55,INT-20250810_0000200_BALB_HNE,1,True,True,0.0018295576272132,0.0018702902010858877,0,0
55,INT-20250810_0000200_BALB_HNE,2,True,True,0.0048500715637634,0.0060691987682165195,0,1
55,INT-20250810_0000200_BALB_HNE,3,True,True,0.008949344602181,0.01120508694481048,1,1
55,INT-20250810_0000200_BALB_HNE,4,True,True,0.0129326712742592,0.0186600842789449,2,2
55,INT-20250810_0000200_BALB_HNE,5,True,True,0.0272606880323936,0.03377326410574549,2,2
55,INT-20250810_0000200_GORD_HNN,0,True,True,0.0004974235722915,0.0004890198912483881,0,0
55,INT-20250810_0000200_GORD_HNN,1,True,True,0.00235499198095,0.0016874754489151372,0,0
55,INT-20250810_0000200_GORD_HNN,2,True,True,0.0039640827526383,0.003229685845976794,0,0
55,INT-20250810_0000200_GORD_HNN,3,True,True,0.0085515823793187,0.005675464075329099,1,1
55,INT-20250810_0000200_GORD_HNN,4,True,True,0.0135730050703856,0.009817185335420182,2,1
55,INT-20250810_0000200_GORD_HNN,5,True,True,0.0200182455437852,0.018543412897678822,2,2
55,INT-20250810_0000200_SOMA_HNN,0,True,True,0.0005122432596297,0.000496215546080897,0,0
55,INT-20250810_0000200_SOMA_HNN,1,True,True,0.0013759216255039,0.001794950186740292,0,0
55,INT-20250810_0000200_SOMA_HNN,2,True,True,0.0033185592136192,0.004455822960186441,0,0
55,INT-20250810_0000200_SOMA_HNN,3,True,True,0.0051376526067395,0.007937817659697035,1,1
55,INT-20250810_0000200_SOMA_HNN,4,True,True,0.0086362914562809,0.01290652143356921,1,2
55,INT-20250810_0000200_SOMA_HNN,5,True,True,0.0176546234010289,0.02350720091053671,2,2
55,TK-1999-0294_1612_HNE,0,True,True,0.0005138182311859,0.0005052898373640487,0,0
55,TK-1999-0294_1612_HNE,1,True,True,0.0018571079516538,0.0018458077951583112,0,0
55,TK-1999-0294_1612_HNE,2,True,True,0.0049211292868537,0.00454887652111931,0,0
55,TK-1999-0294_1612_HNE,3,True,True,0.0106074885731355,0.008014264441030462,1,1
55,TK-1999-0294_1612_HNE,4,True,True,0.018114427763185,0.016036253780701615,2,2
55,TK-1999-0294_1612_HNE,5,True,True,0.0299613583412246,0.030198988010080963,2,3
55,TK-2003-0179_1701_HNN,0,True,True,0.0004966337491951,0.00047391548893729467,0,0
55,TK-2003-0179_1701_HNN,1,True,True,0.0018446579218668,0.0016101099562345616,0,0
55,TK-2003-0179_1701_HNN,2,True,True,0.0063443727660909,0.003099099319091375,1,0
55,TK-2003-0179_1701_HNN,3,True,True,0.0107213109897991,0.0055845422538618175,1,1
55,TK-2003-0179_1701_HNN,4,True,True,0.0180030246544172,0.008317753328241707,2,1
55,TK-2003-0179_1701_HNN,5,True,True,0.0247652276835036,0.014765040190216844,2,2
55,TK-1999-0294_4101_HNE,0,True,True,0.000487446445399,0.0005289758909961734,0,0
55,TK-1999-0294_4101_HNE,1,True,True,0.0015768810773122,0.0018350122728864444,0,0
55,TK-1999-0294_4101_HNE,2,True,True,0.0027987393647266,0.005330793489853342,0,1
55,TK-1999-0294_4101_HNE,3,True,True,0.0060005240434905,0.010927092023055179,1,2
55,TK-1999-0294_4101_HNE,4,True,True,0.009134887914721,0.027885445568535536,1,3
55,TK-1999-0294_4101_HNE,5,True,True,0.0156498672506375,0.06120644646324818,2,4
55,TK-1999-0294_4107_HNE,0,True,True,0.0004896085033665,0.00047622516163202644,0,0
55,TK-1999-0294_4107_HNE,1,True,True,0.0017872002568924,0.0020395699413744963,0,0
55,TK-1999-0294_4107_HNE,2,True,True,0.0062163093396507,0.005595067843579174,1,1
55,TK-1999-0294_4107_HNE,3,True,True,0.0185096552341172,0.010766553837989832,2,2
55,TK-1999-0294_4107_HNE,4,True,True,0.0411158227706292,0.02102805991508705,3,3
55,TK-1999-0294_4107_HNE,5,True,True,0.1,0.03771071547424111,4,3
55,TK-1999-0294_5401_HNE,0,True,True,0.0005316015366655,0.0006041166106170265,0,0
55,TK-1999-0294_5401_HNE,1,True,True,0.0016810028835133,0.0031425384323389436,0,0
55,TK-1999-0294_5401_HNE,2,True,True,0.0026359816633698,0.008006472028279109,0,2
55,TK-1999-0294_5401_HNE,3,True,True,0.005196033700595,0.01662625508585771,1,2
55,TK-1999-0294_5401_HNE,4,True,True,0.0082298281278407,0.030598785104618473,1,3
55,TK-1999-0294_5401_HNE,5,True,True,0.01550167081731,0.04948569839860053,2,4
55,EMSC-20200122_0000127_GOMA_HNE,0,True,True,0.0005077138180898,0.0004923015218225945,0,0
55,EMSC-20200122_0000127_GOMA_HNE,1,True,True,0.0020505589322008,0.0013575654077990123,0,0
55,EMSC-20200122_0000127_GOMA_HNE,2,True,True,0.0046672587103728,0.0038088352574699967,0,0
55,EMSC-20200122_0000127_GOMA_HNE,3,True,True,0.0088033168181747,0.006813087752698654,1,1
55,EMSC-20200122_0000127_GOMA_HNE,4,True,True,0.011291342786889,0.011086262100819604,1,2
55,EMSC-20200122_0000127_GOMA_HNE,5,True,True,0.0228241881064577,0.019044158670232854,2,2
55,EMSC-20200122_0000127_SOMA_HNN,0,True,True,0.0004928233420885,0.00046557329544493295,0,0
55,EMSC-20200122_0000127_SOMA_HNN,1,True,True,0.001414256298391,0.0013852035186003465,0,0
55,EMSC-20200122_0000127_SOMA_HNN,2,True,True,0.0037967774024696,0.0029597892334534267,0,0
55,EMSC-20200122_0000127_SOMA_HNN,3,True,True,0.0068362411301819,0.0061863369760036145,1,1
55,EMSC-20200122_0000127_SOMA_HNN,4,True,True,0.0113551934812338,0.011528377102788765,1,1
55,EMSC-20200122_0000127_SOMA_HNN,5,True,True,0.0203912269308848,0.021809870536691842,2,2
56,TK-1999-0077_YPT_HNN,4,True,True,0.1,0.04951868965863406,4,4
56,TK-1999-0077_YPT_HNN,5,True,True,0.1,0.07751454405482378,4,4
56,TK-1999-0077_1612_HNE,0,True,True,0.0010446820424453,0.000876013108375881,0,0
56,TK-1999-0077_1612_HNE,1,True,True,0.0046793035593259,0.002176996461994515,0,0
56,TK-1999-0077_YPT_HNN,0,True,True,0.0008774669732127,0.0009521479846722965,0,0
56,TK-1999-0077_YPT_HNN,1,True,True,0.0024437066674003,0.002908865625210593,0,0
56,TK-1999-0077_YPT_HNN,2,True,True,0.0086880189964707,0.006775560903402582,1,0
56,TK-1999-0077_YPT_HNN,3,True,True,0.0264724510138251,0.014623709120332241,2,2
56,TK-1999-0077_1612_HNE,2,True,True,0.0113337358037729,0.004176538308011132,1,0
56,TK-1999-0077_1612_HNE,3,True,True,0.0219019124931248,0.009573805169684688,2,1
56,TK-1999-0077_1612_HNE,4,True,True,0.1,0.016545745589135127,4,2
56,TK-1999-0077_1612_HNE,5,True,True,0.1,0.036319024268929176,4,4
56,TK-1999-0077_4101_HNE,0,True,True,0.0010863700885479,0.0011979988518359436,0,0
56,TK-1999-0077_4101_HNE,1,True,True,0.0036837447080734,0.0044427723112957646,0,0
56,TK-1999-0077_4101_HNE,2,True,True,0.0177949541624285,0.011096284391397957,2,2
56,TK-1999-0077_4101_HNE,3,True,True,0.1,0.04201255666998531,4,4
56,TK-1999-0077_4101_HNE,4,True,True,0.1,0.11563958831034257,4,4
56,TK-1999-0077_4101_HNE,5,True,True,0.1,0.13009468115086756,4,4
56,TK-1999-0077_4106_HNN,0,True,True,0.0010351996521147,0.0012445372399740846,0,0
56,TK-1999-0077_4106_HNN,1,True,True,0.0036571785985147,0.005703931823399701,0,1
56,TK-1999-0077_4106_HNN,2,True,True,0.0062793241095535,0.02071041551424948,1,2
56,TK-1999-0077_4106_HNN,3,True,True,0.0348181840045516,0.07078780075194566,3,4
56,TK-1999-0077_4106_HNN,4,True,True,0.1,0.10620880885417458,4,4
56,TK-1999-0077_4106_HNN,5,True,True,0.1,0.15701737286859202,4,4
56,TK-1999-0077_5401_HNE,0,True,True,0.0013796200288259,0.001077495905308031,0,0
56,TK-1999-0077_5401_HNE,1,True,True,0.0043553151908777,0.005256785922258325,0,0
56,TK-1999-0077_5401_HNE,2,True,True,0.0181006953445328,0.016650652430341143,2,2
56,TK-1999-0077_5401_HNE,3,True,True,0.1,0.050853727224738854,4,4
56,TK-1999-0077_5401_HNE,4,True,True,0.1,0.06815117136464785,4,4
56,TK-1999-0077_5401_HNE,5,True,True,0.1,0.11033445108327074,4,4
56,TK-1999-0415_487_HNN,0,True,True,0.0012031108481046,0.001058214150217254,0,0
56,TK-1999-0415_487_HNN,1,True,True,0.0046579751469991,0.0035718927231763744,0,0
56,TK-1999-0415_487_HNN,2,True,True,0.0121445290794027,0.007850722385926339,2,1
56,TK-1999-0415_487_HNN,3,True,True,0.022681211581883,0.015843766272045482,2,2
56,TK-1999-0415_487_HNN,4,True,True,0.1,0.06010993806377422,4,4
56,TK-1999-0415_487_HNN,5,True,True,0.1,0.10207750055671701,4,4
56,TK-1999-0415_496_HNN,0,True,True,0.0016422323251338,0.001209464050591805,0,0
56,TK-1999-0415_496_HNN,1,True,True,0.0040961283750829,0.005125762979888637,0,1
56,TK-1999-0415_496_HNN,2,True,True,0.0076840311939273,0.011326214386178798,1,1
56,TK-1999-0415_496_HNN,3,True,True,0.0161610680557003,0.02274903187568942,2,2
56,TK-1999-0415_496_HNN,4,True,True,0.0413847565059086,0.04515196711777805,3,2
